Cargo_Total;SalidaHornoCucharaTemp;TiempoOnTotal;TiempoOffTotal;OxigenoMecheros;GasMecheros;GrafitoTotal;OxigenCojetTotal;PotenciaActiva
138.374;1587.0;2444;80;0;0;277;2953;46005
138.075;1589.7;2458;71;0;0;259;2936;46545
137.601;1585.9;2548;102;0;0;361;2892;46530
137.601;1585.9;2548;102;0;0;361;2892;46530
137.591;1595.6;2467;74;57;27;322;2732;46545
138.439;1574.9;2438;173;57;27;288;2659;46545
138.439;1574.9;2438;173;57;27;288;2659;46545
139.364;1579.3;2486;68;56;27;276;2803;46530
138.743;1590.7;2430;847;54;26;324;2743;47010
138.192;1585.9;2329;68;52;25;362;2654;47070
138.836;1591.2;2382;147;54;26;267;2689;47070
138.974;1584.0;2340;71;53;25;310;2613;47085
128.203;1581.9;2396;184;54;26;287;2720;47040
138.016;1582.8;2377;71;53;25;263;2726;47055
150.032;1580.0;2573;71;54;26;421;3095;51045
137.414;1624.0;3164;1270;0;0;568;3709;51555
138.464;1595.6;2458;305;0;0;153;2449;48570
129.894;1621.3;2593;1343;92;36;210;2430;49515
138.771;1590.2;2486;426;88;34;159;2394;48990
138.059;1594.0;2557;276;90;35;231;2352;49035
138.575;1584.6;2441;186;86;33;298;2302;49065
137.942;1587.3;2461;361;88;34;164;2330;49050
137.942;1587.3;2461;361;88;34;164;2330;49050
137.723;1578.7;2497;732;90;35;302;2287;49005
138.119;1590.7;2526;178;83;33;324;2144;49080
137.738;1591.9;2509;617;89;34;272;2262;49050
138.326;1591.9;2596;192;94;36;417;2355;49035
138.71;1584.7;2469;189;89;35;285;2349;49050
138.565;1578.6;2478;274;91;35;303;2337;48540
138.565;1578.6;2478;274;91;35;303;2337;48540
137.788;1584.7;2469;74;89;35;362;2336;48555
138.99;1613.0;2438;71;35;13;305;2282;48060
138.004;1610.3;2461;68;0;0;210;2265;48045
144.816;1588.7;2632;257;0;0;842;2465;50595
138.776;1593.6;2402;74;0;0;503;2254;47550
138.043;1587.1;2472;82;0;0;465;2247;47565
138.187;1589.5;2469;74;0;0;446;2587;47190
138.696;1587.9;2365;139;0;0;348;2573;47580
138.734;1581.9;2422;181;0;0;240;2540;47550
139.15;1578.9;2416;71;0;0;225;2780;47550
139.15;1578.9;2416;71;0;0;225;2780;47550
137.073;1584.2;2422;71;0;0;233;2767;47535
137.018;1578.2;2410;74;0;0;235;2738;47070
138.225;1584.3;2464;74;0;0;288;2817;47085
137.223;1584.3;2458;74;0;0;346;2720;47025
137.445;1582.6;2464;99;0;0;198;2680;46560
136.335;1589.1;2374;80;0;0;403;2484;46530
137.314;1584.4;2475;71;0;0;259;2653;46545
138.803;1584.1;2391;77;0;0;238;2717;46545
138.538;1580.4;2436;71;0;0;269;2722;46515
138.986;1574.6;2410;125;0;0;294;2658;46590
138.213;1582.6;2377;99;0;0;391;2577;46530
139.258;1579.3;2441;274;0;0;296;2636;46560
137.878;1579.0;2438;229;0;0;292;2726;46515
138.549;1578.7;2430;111;0;0;330;2722;46500
137.681;1577.4;2492;451;0;0;299;2469;46545
138.153;1579.3;2503;105;0;0;532;2571;46530
128.582;1586.2;2472;401;57;28;395;2575;46830
138.188;1579.5;2399;579;41;20;495;2903;43980
138.765;1580.1;2447;268;63;31;427;2451;46050
138.765;1580.1;2447;268;63;31;427;2451;46050
138.736;1583.6;2323;71;58;28;443;2359;46035
139.742;1577.6;2320;71;58;28;348;2377;46035
138.439;1573.6;2362;74;59;28;256;2427;46050
138.926;1585.7;2424;71;60;29;335;2453;46035
128.823;1591.2;2334;68;57;28;236;2269;46020
137.607;1595.2;2343;276;50;24;212;2617;46065
138.524;1580.6;2360;71;53;26;230;2614;45540
139.248;1581.1;2402;577;55;26;240;2664;45525
138.791;1583.2;2309;395;51;25;180;2606;45525
138.791;1583.2;2309;395;51;25;180;2606;45525
137.437;1593.3;2340;68;53;25;42;2616;45525
127.388;1595.2;2185;736;53;26;469;2217;42495
138.578;1587.7;2557;1002;62;30;403;2605;45600
149.594;1585.2;2621;68;55;26;320;3049;50010
137.823;1575.9;2413;175;53;25;200;2717;46095
138.342;1595.8;2407;215;55;26;175;2667;46080
138.216;1614.7;2399;189;55;26;175;2673;46035
138.018;1588.8;2407;175;54;26;125;2710;46020
132.585;1588.0;2317;268;55;26;166;2511;44340
133.325;1593.5;2329;429;54;26;152;2665;44340
137.769;1587.5;2523;153;59;28;111;2726;45540
138.315;1583.9;2405;383;55;27;90;2673;45555
138.604;1617.2;2531;71;50;24;467;2236;49035
138.675;1592.5;2495;68;0;0;304;2664;49050
138.576;1595.9;2135;5771;0;0;652;2277;40695
128.055;1602.6;2706;1953;0;0;572;2319;53055
128.055;1602.6;2706;1953;0;0;572;2319;53055
128.055;1602.6;2706;1953;0;0;572;2319;53055
158.803;1610.0;3257;6049;0;0;616;3018;63900
158.803;1610.0;3257;6049;0;0;616;3018;63900
138.261;1607.4;2776;3351;0;0;399;2588;51540
138.261;1607.4;2776;3351;0;0;399;2588;51540
155.372;1589.6;2964;305;0;0;466;2981;55035
90.182;1599.6;1648;398;0;0;221;2058;31530
138.842;1603.3;2399;556;55;26;223;2585;45060
128.608;1604.3;2388;321;55;26;110;2616;45045
138.331;1587.4;2348;212;55;26;243;2570;45060
138.416;1583.2;2405;175;94;36;177;2175;50010
138.573;1592.9;2571;327;99;39;220;2248;50550
150.05;1590.9;2813;226;103;39;299;2518;54855
137.107;1596.5;2528;212;97;37;425;2179;50550
139.092;1602.4;2568;71;98;38;349;2193;51045
139.417;1599.2;2531;68;96;37;451;2202;51060
138.057;1596.0;2675;423;99;39;322;2263;51075
138.057;1596.0;2675;423;99;39;322;2263;51075
137.912;1598.0;2599;153;0;0;282;2077;49560
144.739;1600.0;2618;454;0;0;647;2330;53070
150.333;1594.3;2872;193;0;0;456;2514;54150
138.344;1580.2;2450;237;72;35;46;2079;49050
138.865;1582.2;2455;254;70;34;232;2112;49050
138.244;1589.5;2458;201;61;30;271;2104;49065
138.379;1589.0;2495;352;100;39;233;2105;49080
137.537;1605.9;2618;299;99;38;434;2020;49050
138.667;1600.3;2506;212;99;38;78;2085;49050
138.456;1582.4;2531;189;102;40;196;2033;49065
138.232;1593.9;2458;156;95;37;217;2034;49560
138.187;1585.9;2509;282;98;38;238;2234;49560
128.428;1586.8;2295;246;96;37;211;1990;45945
137.959;1586.7;2486;192;94;36;200;2266;50025
138.176;1584.8;2475;195;95;37;168;2136;50040
138.46;1591.9;2472;479;73;36;223;2379;48570
138.944;1591.0;2486;260;76;37;311;2352;48585
137.922;1594.0;2450;361;73;36;81;2040;48555
138.547;1588.4;2441;68;73;36;353;2048;49050
137.116;1596.3;2467;429;91;35;200;2644;48525
138.719;1612.1;3144;353;0;0;548;3689;51255
154.885;1615.0;2950;1228;0;0;448;3757;56070
139.07;1602.7;2652;2327;0;0;277;2384;50265
138.123;1598.3;2680;361;0;0;315;2429;51285
137.672;1587.5;2551;128;0;0;233;2359;49035
137.893;1595.4;2554;553;0;0;248;2366;49050
137.532;1592.3;2531;125;0;0;279;2301;49365
138.295;1604.5;2551;499;0;0;281;2427;48570
138.25;1601.1;2585;268;0;0;265;2437;48555
150.634;1605.2;2725;130;0;0;433;2839;52740
138.225;1594.9;2438;479;0;0;372;2280;48030
138.295;1598.6;2433;218;0;0;250;2245;48045
137.998;1594.2;2419;496;0;0;319;2255;48045
138.619;1584.9;2424;249;0;0;304;2149;48030
153.23;1591.9;4455;16650;93;46;2267;2910;53070
127.876;1617.0;2189;342;0;0;224;1798;44535
138.005;1596.0;2641;1289;0;0;533;2383;50595
139.026;1606.5;2520;122;0;0;467;2006;50085
150.59;1592.2;2675;254;0;0;350;2726;53580
138.611;1591.3;2497;113;0;0;309;2575;49080
137.354;1591.1;2495;912;0;0;485;2633;49050
137.664;1590.9;2512;94;0;0;540;2254;49065
138.427;1612.7;2517;119;0;0;283;2513;48525
137.831;1600.1;2481;125;0;0;583;2496;48555
138.682;1590.0;2573;2125;0;0;272;2525;48375
139.617;1586.7;2475;251;0;0;286;2647;48060
137.88;1591.0;2528;218;0;0;473;2588;48030
138.673;1588.5;2483;161;0;0;334;2682;48015
138.829;1590.3;2486;133;0;0;302;2674;47520
138.295;1589.2;2368;170;0;0;280;2526;47580
138.683;1589.4;2385;186;0;0;296;2581;47550
128.586;1583.4;2258;494;0;0;334;2365;44085
138.789;1583.9;2396;170;0;0;242;2509;47070
138.789;1583.9;2396;170;0;0;242;2509;47070
138.557;1574.7;2340;153;0;0;368;2537;47040
138.352;1577.5;2444;189;0;0;352;2556;46545
137.752;1584.5;2424;82;0;0;294;2453;46560
138.467;1590.6;2450;71;0;0;203;2273;47055
138.579;1597.8;2424;68;1;0;243;2207;47070
127.748;1591.9;2464;68;71;34;116;2236;47040
138.776;1589.0;2545;68;76;37;292;2324;47025
138.245;1590.2;2542;333;75;36;343;2325;47055
128.858;1587.2;2495;538;0;0;241;2584;47070
138.182;1586.2;2506;358;0;0;208;2507;46530
148.991;1589.2;2683;406;70;27;343;2852;50580
139.043;1579.7;2444;71;80;31;242;2558;46545
138.252;1580.0;2382;265;78;30;268;2502;46560
138.732;1579.9;2512;68;83;32;346;2589;46560
138.083;1585.6;2430;68;81;31;308;2510;46560
139.104;1585.4;2444;68;0;0;338;2768;46605
137.445;1586.0;2365;426;0;0;284;2657;46050
138.307;1583.3;2438;361;0;0;264;2720;46020
138.114;1590.8;2497;670;0;0;276;2757;46110
138.35;1585.3;2410;361;0;0;251;2737;46050
138.39;1578.8;2385;344;0;0;235;2714;46050
138.689;1578.0;2379;198;0;0;283;2666;46035
138.242;1580.6;2486;291;0;0;283;2759;45990
138.242;1580.6;2486;291;0;0;283;2759;45990
138.361;1585.7;2410;170;0;0;247;2702;46035
138.161;1587.0;2340;71;0;0;220;2649;46050
138.006;1568.4;2481;65;0;0;297;2776;46050
138.659;1576.5;2430;113;0;0;296;2761;46050
138.705;1578.5;2436;265;0;0;215;2893;46050
138.104;1582.2;2444;136;0;0;280;3005;46035
138.532;1571.9;2452;127;0;0;281;2936;45555
138.585;1572.3;2441;93;0;0;309;2833;45555
137.688;1579.2;2424;217;0;0;238;2872;45540
138.852;1581.1;2450;93;0;0;270;2865;45060
138.477;1586.6;2368;158;0;0;215;2824;45075
136.267;1592.8;2357;142;0;0;169;2786;45015
136.435;1590.3;2275;130;0;0;158;2668;44565
138.073;1589.2;2272;215;0;0;177;2682;44580
89.002;1577.0;1679;356;0;0;280;2127;31020
138.716;1598.6;3319;235;0;0;682;3573;51195
155.455;1606.3;3257;353;0;0;705;3023;56010
138.623;1585.3;2928;1358;0;0;356;2446;50040
137.39;1587.4;2897;110;0;0;356;2362;50010
138.849;1586.1;2801;617;0;0;263;2431;49020
138.451;1589.6;2692;178;0;0;315;2520;49065
139.035;1583.2;2635;170;73;28;338;2483;49050
138.525;1588.8;2616;168;94;36;250;2460;49050
137.871;1610.8;2624;125;94;37;291;2444;49035
150.145;1618.9;2250;134;60;23;453;1963;42615
138.34;1616.1;2604;291;94;37;278;2492;48525
149.663;1588.2;2725;175;0;0;439;3113;53100
138.826;1590.1;2562;237;0;0;299;2626;48555
137.752;1583.7;2571;828;0;0;366;2715;48000
139.561;1593.6;2590;113;0;0;288;2797;48060
138.277;1590.2;2551;182;0;0;381;2636;47535
138.624;1594.9;2573;68;0;0;321;2724;47580
137.999;1594.1;2523;125;0;0;334;2631;47055
138.33;1601.6;2545;136;0;0;230;2683;47070
138.536;1594.6;2531;71;0;0;204;2275;47565
138.611;1607.4;2503;1841;0;0;280;2288;47535
138.825;1582.2;2593;2569;0;0;338;2209;47595
127.471;1587.6;2464;367;53;20;263;2269;47550
138.899;1592.6;2607;68;97;38;266;2325;47565
137.913;1594.4;2500;74;92;36;251;2260;47595
138.807;1584.8;2419;71;90;35;217;2224;47535
138.718;1584.2;2371;68;87;34;294;2231;47595
138.432;1583.5;2478;111;90;35;351;2333;47535
138.177;1587.9;2492;111;92;36;294;2379;47580
138.916;1590.1;2559;178;95;37;294;2316;47550
150.642;1594.2;2728;71;95;37;399;2576;51615
138.664;1588.6;2523;74;93;36;295;2339;47580
138.473;1583.4;2520;91;92;36;301;2360;47535
138.684;1589.3;2548;71;94;37;279;2377;47550
138.5;1579.7;2511;333;94;36;360;2271;47520
138.659;1579.0;2545;68;96;37;216;2305;47535
138.522;1583.1;2514;68;68;26;172;2326;47565
138.886;1584.3;2475;68;0;0;253;2303;47550
138.632;1573.4;2551;68;0;0;216;2321;47025
138.387;1576.9;2492;71;0;0;246;2335;47025
138.35;1568.4;2416;74;0;0;198;2213;47025
138.882;1568.3;2464;68;88;34;165;2233;46530
138.886;1583.2;2506;71;95;37;219;2264;46560
138.422;1584.1;2495;68;95;37;188;2227;46545
138.964;1586.3;2458;71;93;36;251;2156;46575
139.613;1586.7;2402;71;91;35;188;2168;46050
139.175;1587.1;2419;527;91;35;148;2127;46080
138.644;1586.0;2447;80;94;37;178;2159;46080
139.535;1578.8;2410;71;90;35;182;2171;46035
138.327;1582.8;2374;71;91;35;223;2095;46035
138.269;1583.2;2385;68;92;36;159;2111;46005
138.079;1586.7;2436;71;94;37;228;2109;45795
152.502;1586.6;2593;74;90;35;309;2549;51060
139.244;1580.0;2452;68;92;36;193;2195;46080
137.744;1590.4;2472;99;93;36;352;2135;46080
138.214;1583.8;2374;71;91;35;171;2115;46050
139.541;1587.3;2399;68;92;36;239;2098;46050
138.017;1584.5;2438;499;94;36;190;2130;46050
137.717;1588.2;2509;103;97;38;187;2198;46050
138.087;1579.6;2441;71;95;37;208;2138;46050
137.908;1573.8;2422;68;92;36;193;2163;46020
138.422;1573.6;2427;130;93;36;187;2146;46035
138.381;1586.9;2520;74;97;37;228;2235;46065
128.341;1581.9;2492;74;92;36;192;2212;46020
138.409;1583.2;2416;316;93;36;169;2131;46035
138.409;1583.2;2416;316;93;36;169;2131;46035
138.073;1570.2;2413;85;91;35;210;2176;46035
138.364;1573.7;2464;71;94;37;202;2198;46050
138.799;1571.0;2427;71;92;36;206;2140;46035
138.244;1584.8;2464;68;0;0;205;2523;46035
138.708;1596.5;2447;71;0;0;223;2470;46050
138.249;1578.1;2424;68;49;19;160;2490;46035
137.053;1582.6;2444;68;79;31;161;2520;46080
127.154;1587.8;2368;99;80;31;208;2433;46080
138.532;1585.2;2371;71;80;31;178;2445;46065
129.033;1586.7;2405;74;79;31;188;2529;46545
137.718;1575.8;2391;71;82;32;189;2418;46575
137.718;1575.8;2391;71;82;32;189;2418;46575
128.096;1582.7;2424;468;79;30;169;2512;46590
138.169;1577.5;2526;260;86;33;118;2484;46530
137.634;1572.4;2455;125;84;32;203;2491;46545
138.677;1571.1;2379;111;80;31;230;2446;46575
139.072;1574.9;2517;74;83;32;173;2638;46545
128.609;1574.9;2438;231;81;31;230;2529;46605
137.928;1581.5;2464;68;82;32;210;2553;46545
138.896;1597.2;2413;71;80;31;243;2499;46530
138.514;1611.0;2360;131;78;30;220;2437;46590
137.923;1586.2;2436;367;81;31;202;2513;46545
138.284;1585.7;2447;74;82;32;230;2526;46560
137.605;1593.2;2422;716;81;31;215;2480;46545
128.694;1588.2;2419;552;80;31;236;2495;46530
138.38;1610.1;2416;1453;39;15;177;2633;46545
138.496;1590.7;2466;260;69;27;568;2028;46050
157.744;1585.5;2618;3692;75;29;667;2874;50055
138.375;1581.4;2382;71;72;28;262;2644;46530
138.303;1577.1;2422;74;72;28;234;2772;46560
137.601;1579.9;2500;600;75;29;260;2749;46545
137.228;1578.9;2427;1013;71;27;309;2652;46545
138.097;1590.4;2391;766;71;27;262;2676;46560
137.187;1595.4;2433;544;71;27;294;2777;46530
90.623;1589.1;1710;1125;0;0;447;1868;32775
155.549;1576.7;2964;715;67;26;561;3623;54480
138.183;1584.7;2509;161;75;29;248;2789;47070
137.528;1585.5;2416;321;71;27;203;2773;47070
137.528;1585.5;2416;321;71;27;203;2773;47070
138.27;1593.4;2452;96;73;28;153;2787;47040
138.274;1587.1;2441;173;72;28;219;2761;47100
138.274;1587.1;2441;173;72;28;219;2761;47100
90.432;1569.7;1609;193;0;0;251;2164;32040
137.854;1588.1;3184;353;0;0;497;3247;51075
155.482;1617.6;2770;207;0;0;325;2685;55740
137.485;1601.7;2737;198;0;0;187;2501;49140
138.955;1595.2;2590;297;0;0;180;2392;48555
139.065;1607.0;2545;997;0;0;182;2926;47760
138.549;1604.6;2475;316;0;0;306;2173;46035
138.157;1590.1;2486;454;0;0;190;2544;46200
150.628;1595.6;2832;1697;0;0;277;3102;50010
138.345;1589.8;2551;345;0;0;223;2496;45540
138.522;1595.6;2509;153;0;0;230;2570;45555
138.665;1589.9;2436;215;0;0;232;2419;45540
138.349;1591.1;2436;260;0;0;235;2426;45060
150.239;1587.8;2647;305;0;0;333;2994;49020
138.444;1592.5;2382;501;0;0;229;2406;45060
137.8;1591.9;2458;299;0;0;243;2757;45045
137.895;1600.0;2391;218;0;0;237;2655;45030
138.76;1591.6;2368;190;0;0;193;2643;45075
151.079;1596.8;2587;735;0;0;362;3510;49080
139.601;1594.2;2348;733;0;0;230;2621;45075
138.368;1601.5;2360;446;0;0;230;2563;44565
138.538;1594.2;2427;220;0;0;200;2654;44565
138.949;1597.7;2368;836;74;29;221;2875;44580
150.564;1595.1;2607;119;75;29;252;3039;49230
138.368;1592.4;2399;77;75;29;241;2628;44580
138.649;1598.7;2365;162;73;28;228;2545;44580
138.455;1599.4;2382;142;76;29;260;2529;44520
139.233;1597.3;2410;1149;74;28;228;2815;44550
150.514;1596.1;2621;187;77;29;303;3026;48540
139.278;1595.9;2450;319;75;29;224;2735;44610
138.631;1596.1;2377;145;74;29;227;2601;44550
139.244;1592.8;2354;161;73;28;225;2603;44550
137.707;1619.0;2424;111;0;0;224;2133;45555
138.036;1602.7;2393;108;83;36;204;2072;45555
149.874;1588.7;2627;1621;86;37;276;2456;49065
138.476;1584.1;2407;108;82;35;211;2164;46050
128.299;1583.0;2455;150;85;37;241;2133;46065
128.545;1587.9;2396;94;81;35;231;2173;46035
138.493;1601.8;2481;71;86;37;226;2191;46050
150.755;1580.9;2647;68;74;32;268;2850;49050
138.796;1579.7;2430;594;80;34;247;2491;46035
138.903;1573.5;2464;71;81;32;252;2506;46035
138.339;1574.3;2475;71;84;33;207;2475;46050
128.181;1572.9;2402;74;81;31;237;2210;46035
138.604;1588.8;2447;313;83;32;201;2497;46080
150.705;1576.0;2568;71;83;32;238;2740;48525
136.601;1585.0;2452;305;84;33;274;2453;45540
139.263;1577.3;2483;71;84;32;234;2549;45540
138.698;1579.8;2576;68;87;34;204;2647;45555
139.282;1581.0;2554;533;82;32;222;2654;46035
139.046;1585.3;2492;82;84;33;230;2536;45990
138.745;1583.5;2486;68;84;33;192;2541;45555
127.953;1584.1;2371;71;80;31;241;2420;45510
149.53;1578.6;1240;70;83;32;285;2858;49545
149.53;1578.6;1240;70;83;32;285;2858;49545
149.53;1578.6;1240;70;83;32;285;2858;49545
138.753;1600.9;2469;105;81;31;232;2587;45540
127.948;1589.5;2528;88;85;33;209;2543;45525
138.5;1594.3;2495;71;84;32;211;2564;45540
138.5;1594.3;2495;71;84;32;211;2564;45540
128.862;1581.8;2492;68;84;33;219;2535;45555
127.931;1578.8;2464;71;83;32;183;2515;45585
138.471;1598.3;2424;136;82;32;217;2476;45555
128.348;1586.6;2399;701;79;30;215;2468;45525
138.302;1596.1;2402;94;82;32;162;2403;45540
138.821;1591.0;2472;227;60;23;302;1865;47550
138.971;1582.1;2756;758;105;41;376;2232;51510
138.778;1580.5;2616;136;100;39;365;1932;49905
137.986;1582.9;2554;519;0;0;262;2118;49035
138.371;1581.1;2419;375;0;0;174;2523;45570
139.235;1578.7;2512;86;0;0;188;2575;45540
138.071;1585.6;2430;665;0;0;165;2480;45540
139.017;1591.1;2486;479;0;0;219;2470;45525
137.441;1580.3;2416;1607;0;0;296;2411;45690
129.801;1578.2;2464;1047;0;0;315;2552;47565
144.786;1593.6;4748;3710;0;0;1384;3803;87045
138.458;1616.5;2973;943;0;0;653;2277;58050
138.444;1593.5;2787;257;0;0;496;2175;54045
138.554;1589.4;2647;513;0;0;157;1955;50565
138.004;1593.9;2571;71;1;0;205;1800;48060
90.446;1585.0;1842;49;83;32;376;1901;34470
90.446;1585.0;1842;49;83;32;376;1901;34470
138.092;1578.8;3285;358;0;0;483;3241;52470
155.121;1617.0;3066;218;0;0;579;2914;57555
138.992;1585.3;2720;580;0;0;232;2065;50535
137.959;1589.4;2692;74;0;0;174;2306;50040
138.011;1580.7;2635;68;0;0;168;2573;49020
138.724;1564.4;2624;80;0;0;253;2571;49020
138.052;1576.8;2604;71;0;0;239;2505;49080
139.985;1579.6;2610;65;0;0;145;2410;48015
139.228;1587.0;2559;105;0;0;264;2352;48030
138.593;1587.8;2557;71;89;34;161;2359;48045
138.808;1574.4;2649;546;99;38;235;2409;48045
137.827;1566.3;2585;68;95;37;211;2369;47550
138.86;1583.1;2613;68;98;38;250;2348;47535
139.792;1571.7;2576;68;8;2;267;2424;47550
138.737;1583.0;2602;71;0;0;227;2369;47025
138.031;1576.9;2576;71;0;0;195;2303;47085
138.773;1578.8;2573;68;0;0;294;2360;47055
137.846;1575.5;2587;68;97;38;200;2344;47055
138.367;1601.6;2559;71;96;37;198;2339;47085
138.443;1615.1;2579;561;97;38;201;2320;47070
138.443;1615.1;2579;561;97;38;201;2320;47070
128.422;1576.2;2557;110;94;36;244;2307;47085
150.424;1597.2;2790;628;94;37;449;2794;53085
137.65;1580.3;2554;77;98;38;290;2285;47040
138.679;1583.2;2616;97;100;39;227;2310;47040
137.908;1584.0;2526;74;94;36;180;2333;47010
137.959;1585.4;2469;71;95;37;232;2183;46515
138.315;1580.6;2492;88;97;37;208;2175;46545
138.837;1581.6;2436;71;91;35;228;2173;46575
138.254;1572.5;2458;91;93;36;130;2188;46035
137.954;1580.8;2509;108;97;38;221;2209;45825
137.702;1579.1;2497;339;96;37;127;2199;46050
138.839;1581.5;2486;68;96;38;279;2148;46035
139.629;1571.9;2545;71;30;11;250;2177;46035
138.983;1571.4;2475;116;0;0;203;2167;46035
138.343;1571.5;2472;71;0;0;176;2187;46350
138.525;1568.7;2506;71;0;0;352;2271;46065
138.724;1567.4;2506;77;0;0;276;2210;46035
138.735;1580.8;2492;370;0;0;276;2227;46065
138.678;1579.0;2469;74;0;0;200;2208;46065
138.863;1574.9;2447;88;0;0;258;2168;46095
139.07;1578.6;2514;74;0;0;195;2116;46080
138.276;1572.2;2382;68;0;0;217;2103;45585
138.722;1575.9;2407;65;94;36;217;2100;46035
138.889;1581.0;2396;68;91;35;234;2157;46080
138.328;1576.9;2438;68;92;36;167;2174;46110
138.869;1581.3;2416;71;93;36;205;2126;46110
137.024;1595.9;2475;68;93;36;298;2200;46110
138.841;1583.2;2503;68;93;36;259;2244;46080
137.237;1578.5;2376;68;90;35;183;2114;46065
138.657;1574.3;2452;91;93;36;240;2178;46020
138.223;1579.8;2503;71;95;37;265;2214;46035
138.68;1580.8;2450;74;92;36;205;2223;46035
138.246;1582.2;2641;77;96;37;327;2194;46065
149.742;1582.8;2737;77;94;36;300;2620;50070
138.707;1578.6;2632;122;95;37;313;2202;46170
138.453;1577.9;2455;71;93;36;253;2218;46050
138.513;1572.5;2486;68;95;37;209;2218;46065
138.134;1574.2;2579;80;97;37;282;2189;46050
138.952;1580.3;2441;74;93;36;177;2211;46035
138.578;1579.9;2523;465;97;38;236;2180;46020
138.568;1575.4;2492;71;97;38;266;2179;46035
138.603;1582.6;2571;105;3;0;183;2277;46050
137.539;1585.8;2559;71;97;38;180;2279;46020
128.954;1603.5;2441;71;92;36;275;2232;46050
90.348;1579.8;1676;41;0;0;218;1988;32040
138.668;1616.1;2981;494;0;0;293;3191;49050
139.598;1573.4;2472;209;0;0;153;2500;46125
138.699;1579.9;2447;263;0;0;168;2552;46035
138.927;1582.9;2534;696;0;0;99;2603;47100
138.549;1589.9;2599;319;0;0;181;2835;49050
138.594;1587.2;2706;173;0;0;238;2265;50550
138.346;1589.7;2607;648;0;0;269;2159;50535
155.457;1611.1;2914;549;0;0;448;2817;56580
150.872;1593.3;2734;181;26;10;222;3012;51120
138.852;1580.7;2438;268;0;0;281;2503;46050
138.161;1579.9;2469;265;0;0;144;2505;46050
138.102;1581.1;2478;237;0;0;222;2521;46050
138.419;1582.8;2385;243;81;31;251;2435;44565
138.617;1581.4;2419;254;83;32;242;2377;44550
138.674;1583.6;2402;125;82;32;292;2442;45090
150.464;1596.8;2638;125;85;33;305;2846;49065
138.285;1582.9;2393;263;82;32;236;2421;45045
138.116;1585.9;2346;184;78;30;274;2421;45585
138.147;1586.4;2407;634;82;32;226;2363;45525
138.147;1586.4;2407;634;82;32;226;2363;45525
150.811;1595.7;2666;366;82;32;313;2993;49560
137.78;1585.6;2486;136;84;33;224;2539;45570
139.241;1586.5;2520;209;85;33;282;2502;45570
139.252;1578.1;2497;254;84;33;191;2481;45630
138.631;1577.7;2593;150;90;35;243;2573;45540
137.933;1578.5;2540;606;85;33;222;2549;45540
137.933;1578.5;2540;606;85;33;222;2549;45540
138.597;1618.0;2464;232;83;32;286;2119;45030
138.708;1610.2;2396;786;94;36;246;2044;44730
138.708;1610.2;2396;786;94;36;246;2044;44730
138.656;1590.6;2489;108;97;38;318;2134;45075
138.835;1582.4;2422;139;93;36;437;2104;45045
138.701;1578.4;2433;1124;80;31;286;2322;45030
136.27;1582.0;2427;564;0;0;0;2963;44970
138.849;1572.8;2301;372;0;0;132;2021;45000
150.061;1575.5;2554;493;0;0;314;2335;49035
137.672;1578.0;2430;541;0;0;226;2103;45540
139.246;1578.5;2362;265;56;21;330;2020;45000
150.101;1577.7;2739;181;98;38;507;2639;51135
139.319;1574.8;2441;361;97;38;262;2084;45525
138.7;1579.2;2464;316;95;37;332;2180;45540
138.688;1583.2;2472;186;96;37;306;2187;45555
138.25;1581.6;2436;178;94;37;378;2103;45540
90.317;1579.0;1772;621;63;24;446;2324;32100
